Match ID,sbti_uid,forbes_uid,sbti_company,forbes_company,Similarity Score,sbti_fobes_uids
sbti_forbes_4461,SBTI_4461,Forbes_54,REHAU Industries SE,Reliance Industries,79,SBTI_4461Forbes_54
sbti_forbes_3036,SBTI_3036,Forbes_898,Klüh Security GmbH,GF Securities,60,SBTI_3036Forbes_898
sbti_forbes_2215,SBTI_2215,Forbes_158,Greenfish SA,Walgreens,57,SBTI_2215Forbes_158
sbti_forbes_80,SBTI_80,Forbes_132,ACS Dobfar S.p.A.,US Bancorp,54,SBTI_80Forbes_132
sbti_forbes_3655,SBTI_3655,Forbes_1750,Moore Kingston Smith LLP,Burlington Stores,54,SBTI_3655Forbes_1750
sbti_forbes_5307,SBTI_5307,Forbes_1064,Tediber,Telenor,57,SBTI_5307Forbes_1064
sbti_forbes_3735,SBTI_3735,Forbes_594,Nampak Limited,Vedanta Limited,69,SBTI_3735Forbes_594
sbti_forbes_3282,SBTI_3282,Forbes_319,Lopez Foods,Tyson Foods,64,SBTI_3282Forbes_319
sbti_forbes_398,SBTI_398,Forbes_1960,Arteche,Farfetch,67,SBTI_398Forbes_1960
sbti_forbes_4832,SBTI_4832,Forbes_382,"Shinku Ceramics Co.,Ltd.",Shin-Etsu Chemical,55,SBTI_4832Forbes_382
sbti_forbes_730,SBTI_730,Forbes_1139,Blue Sky Botanics,AU Optronics,55,SBTI_730Forbes_1139
sbti_forbes_1281,SBTI_1281,Forbes_1940,Croda International Plc,ASM International,75,SBTI_1281Forbes_1940
sbti_forbes_3134,SBTI_3134,Forbes_1282,Label7 Group,Olam Group,73,SBTI_3134Forbes_1282
sbti_forbes_3952,SBTI_3952,Forbes_923,Nutrition&Santé,Shanghai Construction ,63,SBTI_3952Forbes_923
sbti_forbes_939,SBTI_939,Forbes_1419,Carbonbit Ltd,AirBnB,53,SBTI_939Forbes_1419
sbti_forbes_3881,SBTI_3881,Forbes_1282,Nokia Group,Olam Group,76,SBTI_3881Forbes_1282
sbti_forbes_930,SBTI_930,Forbes_742,Caprihans India Limited,United Airlines Holdings,55,SBTI_930Forbes_742
sbti_forbes_1453,SBTI_1453,Forbes_814,Diamond Packaging,Diamondback Energy,63,SBTI_1453Forbes_814
sbti_forbes_4319,SBTI_4319,Forbes_1627,"Producción, Industrialización, Comercialización y Asesoría de Hule Natural, S. A.",Commercial International Bank,42,SBTI_4319Forbes_1627
sbti_forbes_6040,SBTI_6040,Forbes_1711,Xerox Corporation,Sumec Corporation,76,SBTI_6040Forbes_1711
sbti_forbes_2436,SBTI_2436,Forbes_495,Herzog Maschinenfabrik GmbH & Co.KG,Evergreen Marine Corp. (Taiwan),43,SBTI_2436Forbes_495
sbti_forbes_4467,SBTI_4467,Forbes_455,Reitz Holding GmbH & Co. KG,Recruit Holdings ,60,SBTI_4467Forbes_455
sbti_forbes_903,SBTI_903,Forbes_771,Canada Goose,Fortis (Canada),72,SBTI_903Forbes_771
sbti_forbes_3432,SBTI_3432,Forbes_1326,MASISA,SSAB AB,62,SBTI_3432Forbes_1326
sbti_forbes_2426,SBTI_2426,Forbes_1546,Heraeus Precious Metals,Wheaton Precious Metals,65,SBTI_2426Forbes_1546
sbti_forbes_1248,SBTI_1248,Forbes_1755,Coupa Software,Constellation Software,67,SBTI_1248Forbes_1755
sbti_forbes_2997,SBTI_2997,Forbes_740,Kid ASA,Asahi Kasei,67,SBTI_2997Forbes_740
sbti_forbes_5494,SBTI_5494,Forbes_1711,Tobishima Corporation,Sumec Corporation,74,SBTI_5494Forbes_1711
sbti_forbes_3490,SBTI_3490,Forbes_34,Meggitt PLC,Meta Platforms,48,SBTI_3490Forbes_34
sbti_forbes_2146,SBTI_2146,Forbes_1950,Glenveagh Properties Plc,Healthpeak Properties,67,SBTI_2146Forbes_1950
sbti_forbes_4112,SBTI_4112,Forbes_20,P J Harte Ltd,AT&T,47,SBTI_4112Forbes_20
sbti_forbes_804,SBTI_804,Forbes_1113,BRIGADE ENTERPRISES LIMITED,Beijing Enterprises,65,SBTI_804Forbes_1113
sbti_forbes_4059,SBTI_4059,Forbes_1845,Orient Fashion Exports (India) Pvt. Ltd.,JD Sports Fashion,49,SBTI_4059Forbes_1845
sbti_forbes_6089,SBTI_6089,Forbes_388,YouGov,OMV Group,53,SBTI_6089Forbes_388
sbti_forbes_2720,SBTI_2720,Forbes_1066,"Intouch Group, LLC",Interpublic Group,65,SBTI_2720Forbes_1066
sbti_forbes_3616,SBTI_3616,Forbes_1797,"MIZSEI MFG CO., LTD.",Service Corp Intl,47,SBTI_3616Forbes_1797
sbti_forbes_3039,SBTI_3039,Forbes_1112,"KMEW Co.,Ltd",Realty Income,58,SBTI_3039Forbes_1112
sbti_forbes_2711,SBTI_2711,Forbes_1022,International Post Corporation (IPC),iA Financial Corporation,69,SBTI_2711Forbes_1022
sbti_forbes_39,SBTI_39,Forbes_949,AB Tingstad Papper,Emaar Properties,53,SBTI_39Forbes_949
sbti_forbes_2240,SBTI_2240,Forbes_1620,"Group Fu Plastic Co., LTD",Trip.com Group,59,SBTI_2240Forbes_1620
sbti_forbes_1811,SBTI_1811,Forbes_1501,E・J Holdings Inc.,Nu Holdings,74,SBTI_1811Forbes_1501
sbti_forbes_1837,SBTI_1837,Forbes_1562,Farmaceutici Procemsa spa,West Pharmaceutical Services,60,SBTI_1837Forbes_1562
sbti_forbes_5846,SBTI_5846,Forbes_1323,Virgin Media Ireland,Hyundai Marine & Fire,56,SBTI_5846Forbes_1323
sbti_forbes_4292,SBTI_4292,Forbes_493,"Pressio Co.,Ltd.",Consolidated Edison,55,SBTI_4292Forbes_493
sbti_forbes_1416,SBTI_1416,Forbes_1711,DENSO Corporation,Sumec Corporation,76,SBTI_1416Forbes_1711
sbti_forbes_4126,SBTI_4126,Forbes_1692,Palcut A/S,LG Uplus,56,SBTI_4126Forbes_1692
sbti_forbes_4683,SBTI_4683,Forbes_923,Savory Construction,Shanghai Construction ,75,SBTI_4683Forbes_923
sbti_forbes_4942,SBTI_4942,Forbes_907,SMA Solar Technology AG,Seagate Technology,68,SBTI_4942Forbes_907
sbti_forbes_4643,SBTI_4643,Forbes_694,SANDEN Group,Seazen Group,83,SBTI_4643Forbes_694
sbti_forbes_1001,SBTI_1001,Forbes_1634,Centrient Pharmaceuticals,Sino Biopharmaceutical,68,SBTI_1001Forbes_1634
sbti_forbes_4149,SBTI_4149,Forbes_1744,Parfums Christian Dior’s,Daito Trust Construction,50,SBTI_4149Forbes_1744
sbti_forbes_3510,SBTI_3510,Forbes_87,"Mercari, Inc.",Merck & Co.,63,SBTI_3510Forbes_87
sbti_forbes_626,SBTI_626,Forbes_1565,Behn Meyer Holding AG,Nine Dragons Paper Holdings,62,SBTI_626Forbes_1565
sbti_forbes_2160,SBTI_2160,Forbes_1098,Gluth Systemtechnik GmbH,Dassault Systemes,49,SBTI_2160Forbes_1098
sbti_forbes_5739,SBTI_5739,Forbes_751,Vacse AB (publ),Public Bank,58,SBTI_5739Forbes_751
sbti_forbes_3926,SBTI_3926,Forbes_1320,Novenco Building & Industry A/S,CF Industries Holdings,63,SBTI_3926Forbes_1320
sbti_forbes_414,SBTI_414,Forbes_574,Asahi Group Company Limited,Asahi Group Holdings,60,SBTI_414Forbes_574
sbti_forbes_3725,SBTI_3725,Forbes_1744,"Naito Construction Service Co.,Ltd.",Daito Trust Construction,70,SBTI_3725Forbes_1744
sbti_forbes_2154,SBTI_2154,Forbes_1404,GLOBALWORTH REAL ESTATE INVESTMENTS LIMITED,Wharf Real Estate Investment,62,SBTI_2154Forbes_1404
sbti_forbes_1868,SBTI_1868,Forbes_600,Fibra Mty F/2157,M&T Bank,42,SBTI_1868Forbes_600
sbti_forbes_2184,SBTI_2184,Forbes_1021,Goodman CE,Goodman Group,61,SBTI_2184Forbes_1021
sbti_forbes_2960,SBTI_2960,Forbes_1820,KCE Electronics Public Company Limited,Horizon Therapeutics Public Limited Company,64,SBTI_2960Forbes_1820
sbti_forbes_3677,SBTI_3677,Forbes_393,MRV Engenharia e Participações S.A,Sun Hung Kai Properties,47,SBTI_3677Forbes_393
sbti_forbes_4335,SBTI_4335,Forbes_351,PT Bank Rakyat Indonesia (persero) tbk,Bank Rakyat Indonesia (BRI),69,SBTI_4335Forbes_351
sbti_forbes_5883,SBTI_5883,Forbes_1012,"Von Bundit Co., Ltd",Constellation Brands,54,SBTI_5883Forbes_1012
sbti_forbes_5403,SBTI_5403,Forbes_1820,"The Hongkong & Shanghai Hotels, Limited",Horizon Therapeutics Public Limited Company,48,SBTI_5403Forbes_1820
sbti_forbes_843,SBTI_843,Forbes_1222,Buckley Gray Yeoman,Chipotle Mexican Grill,49,SBTI_843Forbes_1222
sbti_forbes_4136,SBTI_4136,Forbes_1943,Panera Bread,Bradespar,67,SBTI_4136Forbes_1943
sbti_forbes_2413,SBTI_2413,Forbes_333,HEMA B.V.,LG Chem,53,SBTI_2413Forbes_333
sbti_forbes_305,SBTI_305,Forbes_268,Anabas UK2 Ltd,Banco do Brasil,48,SBTI_305Forbes_268
sbti_forbes_5469,SBTI_5469,Forbes_1017,"Tianjin Asymchem Pharmaceuticals Co.,Ltd.",Shanghai Pharmaceuticals,60,SBTI_5469Forbes_1017
sbti_forbes_3569,SBTI_3569,Forbes_571,"Milestone Technologies, Inc",Infineon Technologies,81,SBTI_3569Forbes_571
sbti_forbes_3977,SBTI_3977,Forbes_867,"Obrascón Huarte Laín, S. A",Bank of Ireland,49,SBTI_3977Forbes_867
sbti_forbes_82,SBTI_82,Forbes_959,Actiam NV,Aptiv,57,SBTI_82Forbes_959
sbti_forbes_2483,SBTI_2483,Forbes_594,Hobbs the Printers Limited,Vedanta Limited,49,SBTI_2483Forbes_594
sbti_forbes_5042,SBTI_5042,Forbes_1326,SSAB,SSAB AB,73,SBTI_5042Forbes_1326
sbti_forbes_5187,SBTI_5187,Forbes_314,Swiss Post,Swiss Re ,67,SBTI_5187Forbes_314
sbti_forbes_1114,SBTI_1114,Forbes_1220,Clearwater Paper Corporation,Carnival Corporation,67,SBTI_1114Forbes_1220
sbti_forbes_881,SBTI_881,Forbes_990,Cabletica S.A.,Centrica,57,SBTI_881Forbes_990
sbti_forbes_4264,SBTI_4264,Forbes_1836,Polybond India Pvt Ltd,Titan (India),48,SBTI_4264Forbes_1836
sbti_forbes_3456,SBTI_3456,Forbes_1313,Mayer-network,Arista Networks,71,SBTI_3456Forbes_1313
sbti_forbes_1686,SBTI_1686,Forbes_607,EnBW Energie Baden-Württemberg AG,EnBW-Energie Baden,72,SBTI_1686Forbes_607
sbti_forbes_4383,SBTI_4383,Forbes_809,Qlik Technologies Inc.,HCL Technologies,81,SBTI_4383Forbes_809
sbti_forbes_4848,SBTI_4848,Forbes_100,Shorenstein Realty Services,United Parcel Service,62,SBTI_4848Forbes_100
sbti_forbes_522,SBTI_522,Forbes_1581,Avinor AS,Avantor,62,SBTI_522Forbes_1581
sbti_forbes_1603,SBTI_1603,Forbes_144,EDGE,Enbridge,67,SBTI_1603Forbes_144
sbti_forbes_1814,SBTI_1814,Forbes_1827,"F.C. Osaka Co.,Ltd",Yunnan Copper Co. Ltd.,56,SBTI_1814Forbes_1827
sbti_forbes_3761,SBTI_3761,Forbes_386,Natural Power Consultants Ltd,Tata Consultancy Services,56,SBTI_3761Forbes_386
sbti_forbes_5269,SBTI_5269,Forbes_1487,TATA GLOBAL BEVERAGES Ltd.,Thai Beverage,58,SBTI_5269Forbes_1487
sbti_forbes_6002,SBTI_6002,Forbes_757,Woco Group,Omnicom Group,78,SBTI_6002Forbes_757
sbti_forbes_5513,SBTI_5513,Forbes_545,"Tokyo Tatemono Co., Ltd.",Tokyo Electron,57,SBTI_5513Forbes_545
sbti_forbes_2179,SBTI_2179,Forbes_37,Golden Goose S.p.A.,Goldman Sachs Group,59,SBTI_2179Forbes_37
sbti_forbes_4981,SBTI_4981,Forbes_439,Solina Group Services,Michelin Group,69,SBTI_4981Forbes_439
sbti_forbes_207,SBTI_207,Forbes_1486,Alibaba Group Holding Limited,Iida Group Holdings,71,SBTI_207Forbes_1486
sbti_forbes_5122,SBTI_5122,Forbes_707,STV Group plc,Publicis Groupe,71,SBTI_5122Forbes_707
sbti_forbes_2166,SBTI_2166,Forbes_1495,Godrej & Boyce Mfg. Co. Ltd.,Marfrig Global Foods,47,SBTI_2166Forbes_1495
sbti_forbes_4678,SBTI_4678,Forbes_327,Save The Duck S.p.A.,The Saudi National Bank,48,SBTI_4678Forbes_327
sbti_forbes_3922,SBTI_3922,Forbes_68,Novataris A/S,Novartis,67,SBTI_3922Forbes_68
sbti_forbes_749,SBTI_749,Forbes_182,Bollé Brands,Banco Bradesco,64,SBTI_749Forbes_182
sbti_forbes_901,SBTI_901,Forbes_1328,Camper S.L.,Campbell Soup,70,SBTI_901Forbes_1328
sbti_forbes_5041,SBTI_5041,Forbes_625,SRI SPK INTERNATIONAL,International Paper,80,SBTI_5041Forbes_625
sbti_forbes_1724,SBTI_1724,Forbes_1780,EQUIPOS MÓVILES DE CAMPAÑA ARPA,American Equity Investment,47,SBTI_1724Forbes_1780
sbti_forbes_4821,SBTI_4821,Forbes_190,Shields Environmental Group,Poly Developments & Holdings Group,61,SBTI_4821Forbes_190
sbti_forbes_6071,SBTI_6071,Forbes_1711,Yaskawa Electric Corporation,Sumec Corporation,62,SBTI_6071Forbes_1711
sbti_forbes_5378,SBTI_5378,Forbes_435,The Cheesecake Factory,The Estée Lauder Companies,51,SBTI_5378Forbes_435
sbti_forbes_1604,SBTI_1604,Forbes_1430,Edge Chile,Chailease Holding,59,SBTI_1604Forbes_1430
sbti_forbes_1525,SBTI_1525,Forbes_1820,Druva Data Solutions Private Limited,Horizon Therapeutics Public Limited Company,51,SBTI_1525Forbes_1820
sbti_forbes_236,SBTI_236,Forbes_323,Alperia SpA,Altria Group,61,SBTI_236Forbes_323
sbti_forbes_5679,SBTI_5679,Forbes_463,UNACOA S.P.A. Consortile,Sunac China Holdings,51,SBTI_5679Forbes_463
sbti_forbes_4983,SBTI_4983,Forbes_519,Solo LLC,Volvo Car,59,SBTI_4983Forbes_519
sbti_forbes_3563,SBTI_3563,Forbes_1589,Migros Group,Metro Group,78,SBTI_3563Forbes_1589
sbti_forbes_122,SBTI_122,Forbes_1339,AENA S.M.E. S.A.,Heimstaden AB Pref. Shs,56,SBTI_122Forbes_1339
sbti_forbes_958,SBTI_958,Forbes_475,Carspect AB,SEB AB,59,SBTI_958Forbes_475
sbti_forbes_5254,SBTI_5254,Forbes_379,TALAWAKELLE TEA ESTATES PLC,State Street,51,SBTI_5254Forbes_379
sbti_forbes_5578,SBTI_5578,Forbes_819,Transport for London,Yang Ming Marine Transport,57,SBTI_5578Forbes_819
sbti_forbes_1609,SBTI_1609,Forbes_666,EDP Energias do Brasil S.A.,Edp-energias De Portugal,60,SBTI_1609Forbes_666
sbti_forbes_1697,SBTI_1697,Forbes_832,"Energywith Co.,Ltd",CMS Energy,59,SBTI_1697Forbes_832
sbti_forbes_3651,SBTI_3651,Forbes_777,"Montrose Environmental Group, Inc.",Everest Re Group,58,SBTI_3651Forbes_777
sbti_forbes_4931,SBTI_4931,Forbes_18,SkyCell AG,Wells Fargo,57,SBTI_4931Forbes_18
sbti_forbes_4085,SBTI_4085,Forbes_285,OSS Nordic AB,Novo Nordisk,56,SBTI_4085Forbes_285
sbti_forbes_3562,SBTI_3562,Forbes_31,Miele & Cie. KG,China Mobile,58,SBTI_3562Forbes_31
sbti_forbes_2278,SBTI_2278,Forbes_417,Grupo Malwee,RWE Group,67,SBTI_2278Forbes_417
sbti_forbes_55,SBTI_55,Forbes_246,ACCA (Association of Chartered Certified Accountants),China Communications Construction,45,SBTI_55Forbes_246
sbti_forbes_1522,SBTI_1522,Forbes_1903,Drees & Sommer SE,Commerce Bancshares,53,SBTI_1522Forbes_1903
sbti_forbes_2451,SBTI_2451,Forbes_17,Highland Spring Group,Ping An Insurance Group,64,SBTI_2451Forbes_17
sbti_forbes_5312,SBTI_5312,Forbes_594,Teijin limited,Vedanta Limited,62,SBTI_5312Forbes_594
sbti_forbes_361,SBTI_361,Forbes_373,ARC Alternative and Renewable Construction LLC,China Railway Construction,53,SBTI_361Forbes_373
sbti_forbes_4670,SBTI_4670,Forbes_1868,Saputo Inc.,Saputo,75,SBTI_4670Forbes_1868
sbti_forbes_2702,SBTI_2702,Forbes_1293,Intergamma,Inter Rao,63,SBTI_2702Forbes_1293
sbti_forbes_2541,SBTI_2541,Forbes_1339,Hufvudstaden AB,Heimstaden AB Pref. Shs,54,SBTI_2541Forbes_1339
sbti_forbes_1657,SBTI_1657,Forbes_1173,Elliott Wood Partnership Ltd,New World Development,45,SBTI_1657Forbes_1173
sbti_forbes_5507,SBTI_5507,Forbes_177,"TOKIUM, Inc.",VINCI,53,SBTI_5507Forbes_177
sbti_forbes_3310,SBTI_3310,Forbes_1127,lululemon,Lululemon Athletica,64,SBTI_3310Forbes_1127
sbti_forbes_1319,SBTI_1319,Forbes_1552,D'Ieteren Group,Scentre Group,71,SBTI_1319Forbes_1552
sbti_forbes_1535,SBTI_1535,Forbes_150,Dumet AG,Target,57,SBTI_1535Forbes_150
sbti_forbes_1630,SBTI_1630,Forbes_1711,EIZO Corporation,Sumec Corporation,79,SBTI_1630Forbes_1711
sbti_forbes_1280,SBTI_1280,Forbes_520,"Critical Start, Inc.",Intact Financial,59,SBTI_1280Forbes_520
sbti_forbes_129,SBTI_129,Forbes_742,Aetha Consulting Limited,United Airlines Holdings,54,SBTI_129Forbes_742
sbti_forbes_2187,SBTI_2187,Forbes_882,Gopalan Enterprises (India) Pvt. Ltd.,Public Service Enterprise Group,53,SBTI_2187Forbes_882
sbti_forbes_3750,SBTI_3750,Forbes_978,Nathaniel Lichfield & Partners Ltd,China International Marine,48,SBTI_3750Forbes_978
sbti_forbes_3791,SBTI_3791,Forbes_1373,NetApp Inc.,NetApp,75,SBTI_3791Forbes_1373
sbti_forbes_145,SBTI_145,Forbes_1232,Ahlstrom-Munksjö Oyj,Alstom,48,SBTI_145Forbes_1232
sbti_forbes_5075,SBTI_5075,Forbes_1354,Steengoed Projecten CV,Waste Connections,51,SBTI_5075Forbes_1354
sbti_forbes_3305,SBTI_3305,Forbes_1282,Lucta Group,Olam Group,76,SBTI_3305Forbes_1282
sbti_forbes_951,SBTI_951,Forbes_681,CARMILA,CarMax,77,SBTI_951Forbes_681
sbti_forbes_104,SBTI_104,Forbes_52,adm Group Limited,TD Bank Group,67,SBTI_104Forbes_52
sbti_forbes_5746,SBTI_5746,Forbes_1475,Valdese Weavers,Verisk Analytics,52,SBTI_5746Forbes_1475
sbti_forbes_1110,SBTI_1110,Forbes_670,Clear Insurance Management Ltd.,China Taiping Insurance,64,SBTI_1110Forbes_670
sbti_forbes_4627,SBTI_4627,Forbes_1436,SalMar ASA,Osaka Gas,63,SBTI_4627Forbes_1436
sbti_forbes_2504,SBTI_2504,Forbes_1640,HomeServe plc,World Fuel Services,50,SBTI_2504Forbes_1640
sbti_forbes_4525,SBTI_4525,Forbes_1061,RISE Research Institutes of Sweden AB,RiseSun Real Estate Development,47,SBTI_4525Forbes_1061
sbti_forbes_2881,SBTI_2881,Forbes_1059,JORDENEN SAS,JDE Peet's,55,SBTI_2881Forbes_1059
sbti_forbes_5235,SBTI_5235,Forbes_495,"Taiwan Mobile Co., Ltd",Evergreen Marine Corp. (Taiwan),58,SBTI_5235Forbes_495
sbti_forbes_2726,SBTI_2726,Forbes_789,Investance Partners,Power Finance,62,SBTI_2726Forbes_789
sbti_forbes_4331,SBTI_4331,Forbes_1024,Proyecta Spa,Anta Sports Products,50,SBTI_4331Forbes_1024
sbti_forbes_2233,SBTI_2233,Forbes_312,GroAqua,Macquarie Group,64,SBTI_2233Forbes_312
sbti_forbes_4178,SBTI_4178,Forbes_1744,Pelorus Consulting,Daito Trust Construction,62,SBTI_4178Forbes_1744
sbti_forbes_249,SBTI_249,Forbes_126,Alterra Mountain Company,Charter Communications,61,SBTI_249Forbes_126
sbti_forbes_1409,SBTI_1409,Forbes_605,Demcointer,Entergy,59,SBTI_1409Forbes_605
sbti_forbes_2687,SBTI_2687,Forbes_219,Inside Ideas Group Ltd,Midea Group,61,SBTI_2687Forbes_219
sbti_forbes_6000,SBTI_6000,Forbes_1830,WNS (Holdings) Limited,Senshu Ikeda Holdings,73,SBTI_6000Forbes_1830
sbti_forbes_420,SBTI_420,Forbes_184,Ascentech K.K.,Accenture,55,SBTI_420Forbes_184
sbti_forbes_5755,SBTI_5755,Forbes_1158,Valmet Automotive,Penske Automotive,71,SBTI_5755Forbes_1158
sbti_forbes_3963,SBTI_3963,Forbes_1704,O'right,Petro Rabigh,63,SBTI_3963Forbes_1704
sbti_forbes_2560,SBTI_2560,Forbes_1903,Hurst Peirce & Malcolm LLP,Commerce Bancshares,51,SBTI_2560Forbes_1903
sbti_forbes_3992,SBTI_3992,Forbes_1820,Office 2000 Solutions Private Limited,Horizon Therapeutics Public Limited Company,45,SBTI_3992Forbes_1820
sbti_forbes_1152,SBTI_1152,Forbes_585,Colgate Palmolive Company,Colgate-Palmolive,81,SBTI_1152Forbes_585
sbti_forbes_4,SBTI_4,Forbes_839,24 Ltd,TDK,44,SBTI_4Forbes_839
sbti_forbes_926,SBTI_926,Forbes_996,Cappelen Damm Holding AS,AerCap Holdings,62,SBTI_926Forbes_996
sbti_forbes_4957,SBTI_4957,Forbes_1946,Società Metropolitana Acque Torino S.p.A.,Metropolitan Bank & Trust,55,SBTI_4957Forbes_1946
sbti_forbes_5478,SBTI_5478,Forbes_1020,"Tintex Textiles, S.A",Hunan Valin Steel,50,SBTI_5478Forbes_1020
sbti_forbes_1070,SBTI_1070,Forbes_1447,Church & Dwight Co. Inc.,Church & Dwight,79,SBTI_1070Forbes_1447
sbti_forbes_3028,SBTI_3028,Forbes_221,Kizilay İçecek,Eli Lilly,52,SBTI_3028Forbes_221
sbti_forbes_4847,SBTI_4847,Forbes_1496,Shoprite Holdings (Pty) Ltd,Vipshop Holdings,68,SBTI_4847Forbes_1496
sbti_forbes_3276,SBTI_3276,Forbes_500,London Stock Exchange Group PLC,London Stock Exchange,81,SBTI_3276Forbes_500
sbti_forbes_141,SBTI_141,Forbes_236,Agromaks Sp. z o.o.,Northrop Grumman,48,SBTI_141Forbes_236
sbti_forbes_3623,SBTI_3623,Forbes_1613,"MM Interplast Co., Ltd.","LG Innotek Co.,",55,SBTI_3623Forbes_1613
sbti_forbes_5284,SBTI_5284,Forbes_223,"TCI Co., Ltd.",McDonald's,50,SBTI_5284Forbes_223
sbti_forbes_3199,SBTI_3199,Forbes_517,Lendlease,NetEase,62,SBTI_3199Forbes_517
sbti_forbes_2499,SBTI_2499,Forbes_1575,Holocene UG (haftungsbeschränkt),HNA Technology,51,SBTI_2499Forbes_1575
sbti_forbes_5417,SBTI_5417,Forbes_709,"The Martin-Brower Company, L.C.C.",The Mosaic Company,61,SBTI_5417Forbes_709
sbti_forbes_2683,SBTI_2683,Forbes_1958,Innovation Group Holdings Limited,Shenzhou International Group Holdings,71,SBTI_2683Forbes_1958
sbti_forbes_2990,SBTI_2990,Forbes_1716,Kerschgens Werkstoffe & Mehr GmbH,Cullen/Frost Bankers,47,SBTI_2990Forbes_1716
sbti_forbes_4473,SBTI_4473,Forbes_1113,RelineEurope GmbH,Beijing Enterprises,50,SBTI_4473Forbes_1113
sbti_forbes_709,SBTI_709,Forbes_1413,Bioregional Development Group,Beijing Capital Development,64,SBTI_709Forbes_1413
sbti_forbes_4715,SBTI_4715,Forbes_1388,Schwäbische Werkzeugmaschinen GmbH,Wuestenrot & Wuerttembergische,43,SBTI_4715Forbes_1388
sbti_forbes_2551,SBTI_2551,Forbes_947,Hultafors Group AB,Julius Baer Group,63,SBTI_2551Forbes_947
sbti_forbes_2874,SBTI_2874,Forbes_429,Johnson Electric,Emerson Electric,75,SBTI_2874Forbes_429
sbti_forbes_5834,SBTI_5834,Forbes_258,VIÑA CONCHA Y TORO,China Railway Group,56,SBTI_5834Forbes_258
sbti_forbes_4308,SBTI_4308,Forbes_820,Prinzhorn Holding GmbH,Phoenix Group Holdings,64,SBTI_4308Forbes_820
sbti_forbes_2732,SBTI_2732,Forbes_172,Iochpe-Maxion S.A.,Lockheed Martin,56,SBTI_2732Forbes_172
sbti_forbes_134,SBTI_134,Forbes_1823,Agendi Inc,Info Edge India,64,SBTI_134Forbes_1823
sbti_forbes_699,SBTI_699,Forbes_1751,bio-familia,Credito Emiliano,59,SBTI_699Forbes_1751
sbti_forbes_976,SBTI_976,Forbes_1723,"Catcher Technology Co.,Ltd.",AECOM Technology,73,SBTI_976Forbes_1723
sbti_forbes_6111,SBTI_6111,Forbes_389,Zellis Holdings Limited,Swiss Life Holding,68,SBTI_6111Forbes_389
sbti_forbes_5576,SBTI_5576,Forbes_1553,Transpennine Express,NIPPON EXPRESS HOLDINGS,60,SBTI_5576Forbes_1553
sbti_forbes_3961,SBTI_3961,Forbes_974,O'Brien Fine Foods,Molson Coors Brewing,58,SBTI_3961Forbes_974
sbti_forbes_170,SBTI_170,Forbes_48,AJE GROUP,AXA Group,78,SBTI_170Forbes_48
sbti_forbes_5365,SBTI_5365,Forbes_986,Thanet Earth,Tenet Healthcare,64,SBTI_5365Forbes_986
sbti_forbes_1932,SBTI_1932,Forbes_60,Ford Motor Company,Ford Motor,71,SBTI_1932Forbes_60
sbti_forbes_3885,SBTI_3885,Forbes_1446,Nominet UK,Fortinet,56,SBTI_3885Forbes_1446
sbti_forbes_766,SBTI_766,Forbes_1798,BORALEX Inc.,Korea Zinc,67,SBTI_766Forbes_1798
sbti_forbes_537,SBTI_537,Forbes_1402,Axium Packaging LLC,Packaging Corp of America,64,SBTI_537Forbes_1402
sbti_forbes_1567,SBTI_1567,Forbes_1164,"Earth Support Corporation Co., LTD",CJ Corporation,57,SBTI_1567Forbes_1164
sbti_forbes_1799,SBTI_1799,Forbes_64,Ework Group AB,BMW Group,70,SBTI_1799Forbes_64
sbti_forbes_21,SBTI_21,Forbes_389,A.S. Watson Holdings Limited,Swiss Life Holding,67,SBTI_21Forbes_389
sbti_forbes_4630,SBTI_4630,Forbes_387,Salomon,Sompo,67,SBTI_4630Forbes_387
sbti_forbes_5562,SBTI_5562,Forbes_412,TPXimpact,Etisalat,47,SBTI_5562Forbes_412
sbti_forbes_3982,SBTI_3982,Forbes_307,OCP Group,KBC Group,78,SBTI_3982Forbes_307
sbti_forbes_3478,SBTI_3478,Forbes_495,MEC Mountain Equipment Company,Evergreen Marine Corp. (Taiwan),52,SBTI_3478Forbes_495
sbti_forbes_4163,SBTI_4163,Forbes_847,Pattern Group,MTN Group,73,SBTI_4163Forbes_847
sbti_forbes_1854,SBTI_1854,Forbes_363,Feldmuehle GmbH,Freddie Mac,46,SBTI_1854Forbes_363
sbti_forbes_5688,SBTI_5688,Forbes_211,Union Pacific Corporation,Union Pacific,68,SBTI_5688Forbes_211
sbti_forbes_3742,SBTI_3742,Forbes_199,Nando's Australia Pty Ltd,NAB - National Australia Bank,58,SBTI_3742Forbes_199
sbti_forbes_795,SBTI_795,Forbes_445,Brd. Hartmann A/S,D.R. Horton,54,SBTI_795Forbes_445
sbti_forbes_2049,SBTI_2049,Forbes_807,Galliford Try Holdings Plc,T&D Holdings,63,SBTI_2049Forbes_807
sbti_forbes_3597,SBTI_3597,Forbes_937,Mitchells & Butlers plc,Builders FirstSource,54,SBTI_3597Forbes_937
sbti_forbes_240,SBTI_240,Forbes_344,Alpin Çorap San. Ve Tic. A.Ş,MS&AD Insurance,50,SBTI_240Forbes_344
sbti_forbes_4810,SBTI_4810,Forbes_1024,Sharadha Terry products private limited,Anta Sports Products,51,SBTI_4810Forbes_1024
