Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_837,DBPedia_836,Forbes_1690,Masergy Communications,SBA Communications,80,DBPedia_836Forbes_1690
dbpedia_forbes_9261,DBPedia_9260,Forbes_1454,Houston Advanced Research Center,Advance Auto Parts,56,DBPedia_9260Forbes_1454
dbpedia_forbes_1891,DBPedia_1890,Forbes_968,Hindustan Antibiotics,Quest Diagnostics,58,DBPedia_1890Forbes_968
dbpedia_forbes_5638,DBPedia_5637,Forbes_1535,Coins 'N Things,Crown Holdings,64,DBPedia_5637Forbes_1535
dbpedia_forbes_5978,DBPedia_5977,Forbes_269,JCPenney,Centene,67,DBPedia_5977Forbes_269
dbpedia_forbes_8623,DBPedia_8622,Forbes_1187,LeoVegas,Evergy,57,DBPedia_8622Forbes_1187
dbpedia_forbes_3605,DBPedia_3604,Forbes_525,Logista,Prologis,67,DBPedia_3604Forbes_525
dbpedia_forbes_4657,DBPedia_4656,Forbes_1541,Ontario Lottery and Gaming Corporation,China Nuclear Engineering Corporation,61,DBPedia_4656Forbes_1541
dbpedia_forbes_5217,DBPedia_5216,Forbes_521,OTE,Orsted,67,DBPedia_5216Forbes_521
dbpedia_forbes_3244,DBPedia_3243,Forbes_1104,Refinitiv,Ovintiv,62,DBPedia_3243Forbes_1104
dbpedia_forbes_2383,DBPedia_2382,Forbes_467,Design House Stockholm,Daiwa House Industry,52,DBPedia_2382Forbes_467
dbpedia_forbes_7640,DBPedia_7639,Forbes_1887,Grant Thornton LLP,Grupa LOTOS,55,DBPedia_7639Forbes_1887
dbpedia_forbes_275,DBPedia_274,Forbes_1138,Liontrust Asset Management,China Huarong Asset Management,71,DBPedia_274Forbes_1138
dbpedia_forbes_3269,DBPedia_3268,Forbes_387,Yokomo,Sompo,55,DBPedia_3268Forbes_387
dbpedia_forbes_1313,DBPedia_1312,Forbes_730,Reyes Holdings,Resona Holdings,83,DBPedia_1312Forbes_730
dbpedia_forbes_1087,DBPedia_1086,Forbes_828,Selgros,Segro,83,DBPedia_1086Forbes_828
dbpedia_forbes_9252,DBPedia_9251,Forbes_315,Denbury Resources,EOG Resources,73,DBPedia_9251Forbes_315
dbpedia_forbes_7359,DBPedia_7358,Forbes_367,BlackBerry Limited,United Overseas Bank,53,DBPedia_7358Forbes_367
dbpedia_forbes_7400,DBPedia_7399,Forbes_391,Can-Am Off-Road,American Tower,55,DBPedia_7399Forbes_391
dbpedia_forbes_6053,DBPedia_6052,Forbes_368,China Netcom,China Unicom,83,DBPedia_6052Forbes_368
dbpedia_forbes_8467,DBPedia_8466,Forbes_1287,Visolit,Sojitz,62,DBPedia_8466Forbes_1287
dbpedia_forbes_3403,DBPedia_3402,Forbes_1919,Maui and Sons,Shandong Iron and Steel,56,DBPedia_3402Forbes_1919
dbpedia_forbes_4369,DBPedia_4368,Forbes_146,Skiddle,KDDI,55,DBPedia_4368Forbes_146
dbpedia_forbes_10022,DBPedia_10021,Forbes_1086,Hoist Finance,Kuwait Finance House,73,DBPedia_10021Forbes_1086
dbpedia_forbes_1464,DBPedia_1463,Forbes_1375,Energa SA,Galp Energia,76,DBPedia_1463Forbes_1375
dbpedia_forbes_2812,DBPedia_2811,Forbes_1164,Bally's Corporation,CJ Corporation,73,DBPedia_2811Forbes_1164
dbpedia_forbes_9686,DBPedia_9685,Forbes_1656,Hari Krishna Exports,Rajesh Exports,65,DBPedia_9685Forbes_1656
dbpedia_forbes_1082,DBPedia_1081,Forbes_256,Senex Energy,NextEra Energy,77,DBPedia_1081Forbes_256
dbpedia_forbes_4280,DBPedia_4279,Forbes_404,National Company for Rail Transport,Canadian National Railway,60,DBPedia_4279Forbes_404
dbpedia_forbes_2846,DBPedia_2845,Forbes_1354,Action (store),Waste Connections,62,DBPedia_2845Forbes_1354
dbpedia_forbes_183,DBPedia_182,Forbes_849,Beechworth Bakery,WR Berkley,52,DBPedia_182Forbes_849
dbpedia_forbes_9277,DBPedia_9276,Forbes_325,Penske Truck Leasing,Daimler Truck Holding,54,DBPedia_9276Forbes_325
dbpedia_forbes_6573,DBPedia_6572,Forbes_454,MedAssets,MediaTek,59,DBPedia_6572Forbes_454
dbpedia_forbes_4668,DBPedia_4667,Forbes_1146,GEA Group,Evraz Group,80,DBPedia_4667Forbes_1146
dbpedia_forbes_10608,DBPedia_10607,Forbes_575,Sotheby's,JSW Steel,56,DBPedia_10607Forbes_575
dbpedia_forbes_9796,DBPedia_9795,Forbes_1191,Pitney Bowes,Voestalpine,61,DBPedia_9795Forbes_1191
dbpedia_forbes_628,DBPedia_627,Forbes_6,Harmons,Amazon,62,DBPedia_627Forbes_6
dbpedia_forbes_2076,DBPedia_2075,Forbes_1465,Dimension Data,Avery Dennison,57,DBPedia_2075Forbes_1465
dbpedia_forbes_7616,DBPedia_7615,Forbes_647,Minster Machine Company,International Holding Company,65,DBPedia_7615Forbes_647
dbpedia_forbes_4814,DBPedia_4813,Forbes_621,Aichi Steel,China Steel,82,DBPedia_4813Forbes_621
dbpedia_forbes_229,DBPedia_228,Forbes_1125,Gildan,Givaudan,71,DBPedia_228Forbes_1125
dbpedia_forbes_7738,DBPedia_7737,Forbes_1055,Zions Bancorporation,Zions Bancorp,79,DBPedia_7737Forbes_1055
dbpedia_forbes_8037,DBPedia_8036,Forbes_237,Millennium & Copthorne Hotels,Archer Daniels Midland,49,DBPedia_8036Forbes_237
dbpedia_forbes_8607,DBPedia_8606,Forbes_145,Nachi-Fujikoshi,Hitachi,55,DBPedia_8606Forbes_145
dbpedia_forbes_5357,DBPedia_5356,Forbes_387,Showpo,Sompo,73,DBPedia_5356Forbes_387
dbpedia_forbes_5982,DBPedia_5981,Forbes_89,Novosti a.d.,Bank of Nova Scotia,60,DBPedia_5981Forbes_89
dbpedia_forbes_3371,DBPedia_3370,Forbes_67,Vivimed Labs,AbbVie,56,DBPedia_3370Forbes_67
dbpedia_forbes_10141,DBPedia_10140,Forbes_339,Fresnillo plc,Fresenius,55,DBPedia_10140Forbes_339
dbpedia_forbes_199,DBPedia_198,Forbes_788,Ukrtatnafta,Tatneft,67,DBPedia_198Forbes_788
dbpedia_forbes_3469,DBPedia_3468,Forbes_1420,List of Paramount Pictures executives,China Grand Automotive Services,47,DBPedia_3468Forbes_1420
dbpedia_forbes_2375,DBPedia_2374,Forbes_736,Homebase,Coinbase,62,DBPedia_2374Forbes_736
dbpedia_forbes_4660,DBPedia_4659,Forbes_1700,Gerresheimer,ResMed,56,DBPedia_4659Forbes_1700
dbpedia_forbes_5495,DBPedia_5494,Forbes_357,Honey Dew Donuts,DuPont de Nemours,61,DBPedia_5494Forbes_357
dbpedia_forbes_7491,DBPedia_7490,Forbes_927,Vitro,Viatris,67,DBPedia_7490Forbes_927
dbpedia_forbes_4675,DBPedia_4674,Forbes_1951,SkipTheDishes,Steris,53,DBPedia_4674Forbes_1951
dbpedia_forbes_9994,DBPedia_9993,Forbes_1536,Bexel,Rexel,80,DBPedia_9993Forbes_1536
dbpedia_forbes_7529,DBPedia_7528,Forbes_550,FuboTV,Kubota,67,DBPedia_7528Forbes_550
dbpedia_forbes_3905,DBPedia_3904,Forbes_1711,The Hertz Corporation,Sumec Corporation,68,DBPedia_3904Forbes_1711
dbpedia_forbes_5677,DBPedia_5676,Forbes_1752,Storstockholms Lokaltrafik,Alfresa Holdings,43,DBPedia_5676Forbes_1752
dbpedia_forbes_1979,DBPedia_1978,Forbes_1022,International Lease Finance Corporation,iA Financial Corporation,73,DBPedia_1978Forbes_1022
dbpedia_forbes_5003,DBPedia_5002,Forbes_1106,Pasta Poiatti,AutoNation,52,DBPedia_5002Forbes_1106
dbpedia_forbes_1796,DBPedia_1795,Forbes_1634,Ionis Pharmaceuticals,Sino Biopharmaceutical,79,DBPedia_1795Forbes_1634
dbpedia_forbes_8610,DBPedia_8609,Forbes_125,Levin Furniture,Unilever,52,DBPedia_8609Forbes_125
dbpedia_forbes_8811,DBPedia_8810,Forbes_478,A.G. Barr,Barrick Gold,60,DBPedia_8810Forbes_478
dbpedia_forbes_8967,DBPedia_8966,Forbes_438,Audimas,Adidas,77,DBPedia_8966Forbes_438
dbpedia_forbes_1290,DBPedia_1289,Forbes_47,Nu-West,Nestlé,67,DBPedia_1289Forbes_47
dbpedia_forbes_3366,DBPedia_3365,Forbes_1363,Bouwfonds,Brown-Forman,57,DBPedia_3365Forbes_1363
dbpedia_forbes_4957,DBPedia_4956,Forbes_161,Fauske Lysverk,Møller-Maersk,54,DBPedia_4956Forbes_161
dbpedia_forbes_6640,DBPedia_6639,Forbes_1164,GE Transportation,CJ Corporation,65,DBPedia_6639Forbes_1164
dbpedia_forbes_9593,DBPedia_9592,Forbes_6,Amazon (company),Amazon,60,DBPedia_9592Forbes_6
dbpedia_forbes_8878,DBPedia_8877,Forbes_1787,Noerr,Manpower,62,DBPedia_8877Forbes_1787
dbpedia_forbes_10279,DBPedia_10278,Forbes_1516,CBL Properties,Boston Properties,77,DBPedia_10278Forbes_1516
dbpedia_forbes_8441,DBPedia_8440,Forbes_1773,Veolia Water Southeast,Power Assets Holdings,51,DBPedia_8440Forbes_1773
dbpedia_forbes_979,DBPedia_978,Forbes_12,IRobot,Microsoft,67,DBPedia_978Forbes_12
dbpedia_forbes_3144,DBPedia_3143,Forbes_729,Nathan's Famous,Tata Motors,54,DBPedia_3143Forbes_729
dbpedia_forbes_313,DBPedia_312,Forbes_1716,Fuller's Brewery,Cullen/Frost Bankers,56,DBPedia_312Forbes_1716
dbpedia_forbes_8535,DBPedia_8534,Forbes_374,Cloudera,Moderna,67,DBPedia_8534Forbes_374
dbpedia_forbes_1526,DBPedia_1525,Forbes_1170,Mekanism,Kajima,57,DBPedia_1525Forbes_1170
dbpedia_forbes_5999,DBPedia_5998,Forbes_713,Termoelectrica,STMicroelectronics,69,DBPedia_5998Forbes_713
dbpedia_forbes_8308,DBPedia_8307,Forbes_517,NetObjects,NetEase,59,DBPedia_8307Forbes_517
dbpedia_forbes_574,DBPedia_573,Forbes_1179,Axtel,Fastenal,62,DBPedia_573Forbes_1179
dbpedia_forbes_2264,DBPedia_2263,Forbes_530,Borusan,Orange,62,DBPedia_2263Forbes_530
dbpedia_forbes_9631,DBPedia_9630,Forbes_997,First Solar,First Horizon,67,DBPedia_9630Forbes_997
dbpedia_forbes_4993,DBPedia_4992,Forbes_951,First Solution Money Transfer,Motorola Solutions,51,DBPedia_4992Forbes_951
dbpedia_forbes_7398,DBPedia_7397,Forbes_1094,PotlatchDeltic,Telecom Italia,50,DBPedia_7397Forbes_1094
dbpedia_forbes_6832,DBPedia_6831,Forbes_776,Willkie Farr & Gallagher,Gallagher,58,DBPedia_6831Forbes_776
dbpedia_forbes_9028,DBPedia_9027,Forbes_899,"Trinity Health (Livonia, Michigan)",China Merchants Securities,49,DBPedia_9027Forbes_899
dbpedia_forbes_5229,DBPedia_5228,Forbes_1781,Metavante,Advantest,67,DBPedia_5228Forbes_1781
dbpedia_forbes_1586,DBPedia_1585,Forbes_1164,AES Corporation,CJ Corporation,83,DBPedia_1585Forbes_1164
dbpedia_forbes_7522,DBPedia_7521,Forbes_585,HotelOnline,Colgate-Palmolive,57,DBPedia_7521Forbes_585
dbpedia_forbes_6033,DBPedia_6032,Forbes_1805,James Hardie Industries,Kawasaki Heavy Industries,67,DBPedia_6032Forbes_1805
dbpedia_forbes_7831,DBPedia_7830,Forbes_487,C&C Group,CME Group,78,DBPedia_7830Forbes_487
dbpedia_forbes_9234,DBPedia_9233,Forbes_1736,Baxters,Waters,77,DBPedia_9233Forbes_1736
dbpedia_forbes_241,DBPedia_240,Forbes_1435,Endesa,Wendel,67,DBPedia_240Forbes_1435
dbpedia_forbes_1471,DBPedia_1470,Forbes_70,Equirex,Equinor,71,DBPedia_1470Forbes_70
dbpedia_forbes_1138,DBPedia_1137,Forbes_1888,United Energy Systems of Ukraine,Yunnan Energy New Material,52,DBPedia_1137Forbes_1888
dbpedia_forbes_9320,DBPedia_9319,Forbes_1497,Con-way,Acciona,57,DBPedia_9319Forbes_1497
dbpedia_forbes_3042,DBPedia_3041,Forbes_647,Pink International Company,International Holding Company,76,DBPedia_3041Forbes_647
dbpedia_forbes_9373,DBPedia_9372,Forbes_570,El Corte Inglés,Corning,57,DBPedia_9372Forbes_570
dbpedia_forbes_5282,DBPedia_5281,Forbes_802,Gustav Gerster,US Steel,55,DBPedia_5281Forbes_802
dbpedia_forbes_3320,DBPedia_3319,Forbes_1123,Delta Holding,Helvetia Holding,83,DBPedia_3319Forbes_1123
dbpedia_forbes_4779,DBPedia_4778,Forbes_1061,Dar Al Arkan Real Estate Development Company,RiseSun Real Estate Development,61,DBPedia_4778Forbes_1061
dbpedia_forbes_335,DBPedia_334,Forbes_1153,Antibiotice Iași,Altice USA,54,DBPedia_334Forbes_1153
dbpedia_forbes_9937,DBPedia_9936,Forbes_1409,Roth & Rau,RTL Group,59,DBPedia_9936Forbes_1409
dbpedia_forbes_6546,DBPedia_6545,Forbes_1059,Parlevliet & van der Plas,JDE Peet's,55,DBPedia_6545Forbes_1059
dbpedia_forbes_7636,DBPedia_7635,Forbes_229,Nostrum Oil & Gas,Oil & Natural Gas,73,DBPedia_7635Forbes_229
dbpedia_forbes_7538,DBPedia_7537,Forbes_1676,MPC Holding,WPG Holdings,78,DBPedia_7537Forbes_1676
dbpedia_forbes_7490,DBPedia_7489,Forbes_875,Honor (brand),Conagra Brands,72,DBPedia_7489Forbes_875
dbpedia_forbes_203,DBPedia_202,Forbes_1486,MWB Group Holdings,Iida Group Holdings,81,DBPedia_202Forbes_1486
dbpedia_forbes_744,DBPedia_743,Forbes_625,PCH International,International Paper,83,DBPedia_743Forbes_625
dbpedia_forbes_382,DBPedia_381,Forbes_1764,Safran Sensing Technologies Norway,Akamai Technologies,64,DBPedia_381Forbes_1764
dbpedia_forbes_10255,DBPedia_10254,Forbes_1756,BYD Auto,Bajaj Auto,67,DBPedia_10254Forbes_1756
dbpedia_forbes_723,DBPedia_722,Forbes_973,Askoll,Sasol,73,DBPedia_722Forbes_973
dbpedia_forbes_4669,DBPedia_4668,Forbes_1254,GlobalLogic,Hologic,67,DBPedia_4668Forbes_1254
dbpedia_forbes_2862,DBPedia_2861,Forbes_1392,Grupo Financiero Banamex,BNK Financial Group,70,DBPedia_2861Forbes_1392
dbpedia_forbes_1174,DBPedia_1173,Forbes_817,Bolloré,Ball,60,DBPedia_1173Forbes_817
dbpedia_forbes_1745,DBPedia_1744,Forbes_497,Whitehaven Coal,Shaanxi Coal Industry,56,DBPedia_1744Forbes_497
dbpedia_forbes_10513,DBPedia_10512,Forbes_1129,Jabil,Jabil Circuit,56,DBPedia_10512Forbes_1129
dbpedia_forbes_2180,DBPedia_2179,Forbes_12,Sofa.com,Microsoft,59,DBPedia_2179Forbes_12
dbpedia_forbes_9554,DBPedia_9553,Forbes_709,A. T. Cross Company,The Mosaic Company,69,DBPedia_9553Forbes_709
dbpedia_forbes_2914,DBPedia_2913,Forbes_483,Hain Celestial Group,Hana Financial Group,70,DBPedia_2913Forbes_483
dbpedia_forbes_6260,DBPedia_6259,Forbes_1704,Carpetright,Petro Rabigh,61,DBPedia_6259Forbes_1704
dbpedia_forbes_3247,DBPedia_3246,Forbes_403,MT Højgaard,Jardine Matheson,54,DBPedia_3246Forbes_403
dbpedia_forbes_2902,DBPedia_2901,Forbes_597,Essentra,Telstra,67,DBPedia_2901Forbes_597
dbpedia_forbes_3890,DBPedia_3889,Forbes_220,Travelzoo,Travelers,67,DBPedia_3889Forbes_220
dbpedia_forbes_9407,DBPedia_9406,Forbes_230,Glaston (company),Southern Company,71,DBPedia_9406Forbes_230
dbpedia_forbes_9418,DBPedia_9417,Forbes_448,Global Trust Bank (Uganda),Standard Bank Group,65,DBPedia_9417Forbes_448
dbpedia_forbes_10256,DBPedia_10255,Forbes_528,BSH Hausgeräte,Banorte,50,DBPedia_10255Forbes_528
dbpedia_forbes_9659,DBPedia_9658,Forbes_923,Overaa Construction,Shanghai Construction ,75,DBPedia_9658Forbes_923
dbpedia_forbes_5927,DBPedia_5926,Forbes_1597,"F5, Inc.",HF Sinclair,59,DBPedia_5926Forbes_1597
dbpedia_forbes_9186,DBPedia_9185,Forbes_110,Lumene,Enel,60,DBPedia_9185Forbes_110
dbpedia_forbes_7737,DBPedia_7736,Forbes_644,CF Industries,Hindalco Industries,75,DBPedia_7736Forbes_644
dbpedia_forbes_7322,DBPedia_7321,Forbes_683,NewBridge Bank,Riyad Bank,67,DBPedia_7321Forbes_683
dbpedia_forbes_5261,DBPedia_5260,Forbes_1316,Ten Entertainment Group,Flutter Entertainment,77,DBPedia_5260Forbes_1316
dbpedia_forbes_4186,DBPedia_4185,Forbes_616,Pietro Barbaro,Bharat Petroleum,67,DBPedia_4185Forbes_616
dbpedia_forbes_10110,DBPedia_10109,Forbes_82,Wincor Nixdorf,Rio Tinto,52,DBPedia_10109Forbes_82
dbpedia_forbes_6767,DBPedia_6766,Forbes_182,Banco Banespa,Banco Bradesco,74,DBPedia_6766Forbes_182
dbpedia_forbes_7660,DBPedia_7659,Forbes_723,Safety-Kleen,Keyence,53,DBPedia_7659Forbes_723
dbpedia_forbes_2934,DBPedia_2933,Forbes_851,Papa Gino's,Genuine Parts,58,DBPedia_2933Forbes_851
dbpedia_forbes_10464,DBPedia_10463,Forbes_1435,Cegedel,Wendel,62,DBPedia_10463Forbes_1435
dbpedia_forbes_7715,DBPedia_7714,Forbes_1228,Gelson's Markets,Jeronimo Martins,56,DBPedia_7714Forbes_1228
dbpedia_forbes_8837,DBPedia_8836,Forbes_1715,Steward Health Care System,Ramsay Health Care,68,DBPedia_8836Forbes_1715
dbpedia_forbes_4367,DBPedia_4366,Forbes_647,Wahaha Joint Venture Company,International Holding Company,56,DBPedia_4366Forbes_647
dbpedia_forbes_5867,DBPedia_5866,Forbes_1010,Abraxis BioScience,Edwards Lifesciences,63,DBPedia_5866Forbes_1010
dbpedia_forbes_6761,DBPedia_6760,Forbes_332,Western Union,Nippon Steel ,64,DBPedia_6760Forbes_332
dbpedia_forbes_1874,DBPedia_1873,Forbes_149,PRISA,Visa,67,DBPedia_1873Forbes_149
dbpedia_forbes_5450,DBPedia_5449,Forbes_678,Risk Strategies,Ross Stores,62,DBPedia_5449Forbes_678
dbpedia_forbes_1391,DBPedia_1390,Forbes_287,Ziggo,Diageo,55,DBPedia_1390Forbes_287
dbpedia_forbes_9023,DBPedia_9022,Forbes_923,Hensel Phelps Construction,Shanghai Construction ,68,DBPedia_9022Forbes_923
dbpedia_forbes_540,DBPedia_539,Forbes_199,Central Norway Regional Health Authority,NAB - National Australia Bank,51,DBPedia_539Forbes_199
dbpedia_forbes_4080,DBPedia_4079,Forbes_1415,Fareway,Faurecia,67,DBPedia_4079Forbes_1415
dbpedia_forbes_3284,DBPedia_3283,Forbes_685,WeTransfer,Transneft,63,DBPedia_3283Forbes_685
dbpedia_forbes_1635,DBPedia_1634,Forbes_247,Wates Group,NatWest Group,83,DBPedia_1634Forbes_247
dbpedia_forbes_6282,DBPedia_6281,Forbes_435,See's Candies,The Estée Lauder Companies,58,DBPedia_6281Forbes_435
dbpedia_forbes_8653,DBPedia_8652,Forbes_76,The Reject Shop,The Home Depot,62,DBPedia_8652Forbes_76
dbpedia_forbes_6902,DBPedia_6901,Forbes_101,American Bridge Company,British American Tobacco,64,DBPedia_6901Forbes_101
dbpedia_forbes_5896,DBPedia_5895,Forbes_1635,A&O Hotels and Hostels,LG Household & Health Care,52,DBPedia_5895Forbes_1635
dbpedia_forbes_6484,DBPedia_6483,Forbes_818,Easy (store),Stora Enso,70,DBPedia_6483Forbes_818
dbpedia_forbes_5185,DBPedia_5184,Forbes_1769,Diesel (brand),Newell Brands,72,DBPedia_5184Forbes_1769
dbpedia_forbes_3572,DBPedia_3571,Forbes_973,Statskog,Sasol,62,DBPedia_3571Forbes_973
dbpedia_forbes_1968,DBPedia_1967,Forbes_505,Inxight,Intuit,62,DBPedia_1967Forbes_505
dbpedia_forbes_8930,DBPedia_8929,Forbes_1866,Helsana,Hanwa,67,DBPedia_8929Forbes_1866
dbpedia_forbes_2376,DBPedia_2375,Forbes_590,Pat Tillman Foundation,Fosun International,54,DBPedia_2375Forbes_590
dbpedia_forbes_4506,DBPedia_4505,Forbes_570,Corsair Gaming,Corning,57,DBPedia_4505Forbes_570
dbpedia_forbes_5747,DBPedia_5746,Forbes_827,CSS Industries,Grasim Industries,77,DBPedia_5746Forbes_827
dbpedia_forbes_5393,DBPedia_5392,Forbes_1573,Compartamos Banco,Banca MPS,62,DBPedia_5392Forbes_1573
dbpedia_forbes_9639,DBPedia_9638,Forbes_1117,Fitch Ratings,Finatis,60,DBPedia_9638Forbes_1117
dbpedia_forbes_9934,DBPedia_9933,Forbes_1711,Sanmina Corporation,Sumec Corporation,78,DBPedia_9933Forbes_1711
dbpedia_forbes_3769,DBPedia_3768,Forbes_94,Willmott Dixon,Walt Disney,56,DBPedia_3768Forbes_94
dbpedia_forbes_8529,DBPedia_8528,Forbes_709,MOL (company),The Mosaic Company,69,DBPedia_8528Forbes_709
dbpedia_forbes_9768,DBPedia_9767,Forbes_153,T2 (company),Deere & Company,70,DBPedia_9767Forbes_153
dbpedia_forbes_6969,DBPedia_6968,Forbes_631,Fairness Project,Southwest Airlines,59,DBPedia_6968Forbes_631
dbpedia_forbes_3496,DBPedia_3495,Forbes_319,J.E. Rhoads & Sons,Tyson Foods,54,DBPedia_3495Forbes_319
dbpedia_forbes_763,DBPedia_762,Forbes_349,Heidelberger Druckmaschinen,Schlumberger,51,DBPedia_762Forbes_349
dbpedia_forbes_10690,DBPedia_10689,Forbes_654,Yeti Holdings,JFE Holdings,80,DBPedia_10689Forbes_654
dbpedia_forbes_3938,DBPedia_3937,Forbes_730,JA Solar Holdings,Resona Holdings,75,DBPedia_3937Forbes_730
dbpedia_forbes_10265,DBPedia_10264,Forbes_785,Banco Hipotecario,Bank Hapoalim,60,DBPedia_10264Forbes_785
dbpedia_forbes_4018,DBPedia_4017,Forbes_1446,Fortis Inc.,Fortinet,67,DBPedia_4017Forbes_1446
dbpedia_forbes_7275,DBPedia_7274,Forbes_217,Iluka Resources,China Resources Land,74,DBPedia_7274Forbes_217
dbpedia_forbes_6061,DBPedia_6060,Forbes_769,Janus Henderson,Henderson Land,83,DBPedia_6060Forbes_769
dbpedia_forbes_9132,DBPedia_9131,Forbes_1007,Optima bank,OTP Bank,74,DBPedia_9131Forbes_1007
dbpedia_forbes_787,DBPedia_786,Forbes_355,Parrot SA,Paramount,56,DBPedia_786Forbes_355
dbpedia_forbes_6341,DBPedia_6340,Forbes_1115,Imperial Bank Limited,Siam Commercial Bank,68,DBPedia_6340Forbes_1115
dbpedia_forbes_5,DBPedia_4,Forbes_369,Vallibel One,Valero Energy,56,DBPedia_4Forbes_369
dbpedia_forbes_6357,DBPedia_6356,Forbes_1453,MFJ Enterprises,Adani Enterprises,69,DBPedia_6356Forbes_1453
dbpedia_forbes_9614,DBPedia_9613,Forbes_468,Dabs.com,JD.com,71,DBPedia_9613Forbes_468
dbpedia_forbes_9692,DBPedia_9691,Forbes_647,International Meal Company,International Holding Company,76,DBPedia_9691Forbes_647
dbpedia_forbes_9807,DBPedia_9806,Forbes_1695,ICT Group,Iveco Group,80,DBPedia_9806Forbes_1695
dbpedia_forbes_8618,DBPedia_8617,Forbes_3,Coca-Cola Bottling Company United,Saudi Arabian Oil Company (Saudi Aramco),51,DBPedia_8617Forbes_3
dbpedia_forbes_10456,DBPedia_10455,Forbes_546,Nord-Trøndelag Elektrisitetsverk,LG Electronics,44,DBPedia_10455Forbes_546
dbpedia_forbes_3755,DBPedia_3754,Forbes_1436,A1 Hrvatska,Osaka Gas,50,DBPedia_3754Forbes_1436
dbpedia_forbes_9773,DBPedia_9772,Forbes_1711,Doosan Corporation,Sumec Corporation,74,DBPedia_9772Forbes_1711
dbpedia_forbes_2036,DBPedia_2035,Forbes_198,KFC in China,China Vanke,70,DBPedia_2035Forbes_198
dbpedia_forbes_9175,DBPedia_9174,Forbes_1991,Schlecker,Kloeckner & Co,67,DBPedia_9174Forbes_1991
dbpedia_forbes_3480,DBPedia_3479,Forbes_1258,RetailMeNot,Raizen,59,DBPedia_3479Forbes_1258
dbpedia_forbes_7401,DBPedia_7400,Forbes_278,Caesarstone,McKesson,63,DBPedia_7400Forbes_278
dbpedia_forbes_99,DBPedia_98,Forbes_345,Rubix,Orix,67,DBPedia_98Forbes_345
dbpedia_forbes_8596,DBPedia_8595,Forbes_465,MTA Bridges and Tunnels,Bridgestone,59,DBPedia_8595Forbes_465
dbpedia_forbes_10677,DBPedia_10676,Forbes_253,Rayonier,Bayer ,62,DBPedia_10676Forbes_253
dbpedia_forbes_193,DBPedia_192,Forbes_233,Hutchinson Builders,CK Hutchison,65,DBPedia_192Forbes_233
dbpedia_forbes_7706,DBPedia_7705,Forbes_684,Thomann (retailer),Thomson Reuters,71,DBPedia_7705Forbes_684
dbpedia_forbes_995,DBPedia_994,Forbes_1951,Spectris,Steris,71,DBPedia_994Forbes_1951
dbpedia_forbes_9992,DBPedia_9991,Forbes_149,Biovista,Visa,67,DBPedia_9991Forbes_149
dbpedia_forbes_2598,DBPedia_2597,Forbes_1406,"Skadden, Arps, Slate, Meagher & Flom",Maanshan Iron & Steel,48,DBPedia_2597Forbes_1406
dbpedia_forbes_5783,DBPedia_5782,Forbes_726,Alasin Media,Coal India,64,DBPedia_5782Forbes_726
dbpedia_forbes_5874,DBPedia_5873,Forbes_1735,Adbri,Rite Aid,62,DBPedia_5873Forbes_1735
dbpedia_forbes_7638,DBPedia_7637,Forbes_361,City Link (company),Kraft Heinz Company,61,DBPedia_7637Forbes_361
dbpedia_forbes_7844,DBPedia_7843,Forbes_153,1C Company,Deere & Company,61,DBPedia_7843Forbes_153
dbpedia_forbes_2219,DBPedia_2218,Forbes_530,Ranker,Orange,67,DBPedia_2218Forbes_530
dbpedia_forbes_2352,DBPedia_2351,Forbes_92,Community Health Systems,Cisco Systems,54,DBPedia_2351Forbes_92
dbpedia_forbes_6795,DBPedia_6794,Forbes_280,Çalık Holding,ASML Holding,83,DBPedia_6794Forbes_280
dbpedia_forbes_3332,DBPedia_3331,Forbes_691,Peab,Ecolab,60,DBPedia_3331Forbes_691
dbpedia_forbes_7159,DBPedia_7158,Forbes_465,TK Brøvig,Bridgestone,53,DBPedia_7158Forbes_465
dbpedia_forbes_5206,DBPedia_5205,Forbes_1437,Worthington Industries,Thor Industries,70,DBPedia_5205Forbes_1437
dbpedia_forbes_3169,DBPedia_3168,Forbes_530,Orange Polska,Orange,63,DBPedia_3168Forbes_530
dbpedia_forbes_9703,DBPedia_9702,Forbes_597,Teleste,Telstra,71,DBPedia_9702Forbes_597
dbpedia_forbes_8771,DBPedia_8770,Forbes_179,Lakshmi Mills,América Móvil,58,DBPedia_8770Forbes_179
dbpedia_forbes_4677,DBPedia_4676,Forbes_490,Meier & Frank,Bank Mandiri,61,DBPedia_4676Forbes_490
dbpedia_forbes_6236,DBPedia_6235,Forbes_1155,XL Axiata,DaVita,53,DBPedia_6235Forbes_1155
dbpedia_forbes_10318,DBPedia_10317,Forbes_430,Tupperware Brands,Imperial Brands,69,DBPedia_10317Forbes_430
dbpedia_forbes_8838,DBPedia_8837,Forbes_1969,Tri-City Medical Center,Weihai City Commercial Bank,56,DBPedia_8837Forbes_1969
dbpedia_forbes_7605,DBPedia_7604,Forbes_519,Lotus Cars,Volvo Car,63,DBPedia_7604Forbes_519
dbpedia_forbes_2623,DBPedia_2622,Forbes_750,Linn Energy,NRG Energy,76,DBPedia_2622Forbes_750
