Match ID,dbpedia_uid,sbti_uid,dbpedia_company,sbti_company,Similarity Score,dbpedia_sbti_uids
dbpedia_sbti_6655,DBPedia_6654,SBTI_2333,Made.com,Hamada Co,71,DBPedia_6654SBTI_2333
dbpedia_sbti_1314,DBPedia_1313,SBTI_2456,Scholastic Corporation,Hilti Corporation,82,DBPedia_1313SBTI_2456
dbpedia_sbti_293,DBPedia_292,SBTI_559,Andros (company),Bain & Company,77,DBPedia_292SBTI_559
dbpedia_sbti_7535,DBPedia_7534,SBTI_1952,Futura plus,Forterra PLC,61,DBPedia_7534SBTI_1952
dbpedia_sbti_317,DBPedia_316,SBTI_5685,GS Yuasa,Unidas S/A,56,DBPedia_316SBTI_5685
dbpedia_sbti_4568,DBPedia_4567,SBTI_4570,Royal Air Maroc,Royal BAM Group,67,DBPedia_4567SBTI_4570
dbpedia_sbti_4905,DBPedia_4904,SBTI_133,Duke Energy,Agder Energi,70,DBPedia_4904SBTI_133
dbpedia_sbti_4647,DBPedia_4646,SBTI_408,Mogen David,Arvind Limited,56,DBPedia_4646SBTI_408
dbpedia_sbti_9153,DBPedia_9152,SBTI_50,Yonyou,ABOUT YOU,53,DBPedia_9152SBTI_50
dbpedia_sbti_4571,DBPedia_4570,SBTI_1194,McDonald's,Condé Nast,63,DBPedia_4570SBTI_1194
dbpedia_sbti_1087,DBPedia_1086,SBTI_644,Selgros,Belron®,62,DBPedia_1086SBTI_644
dbpedia_sbti_10257,DBPedia_10256,SBTI_1039,BHC Communications,Chime Communications,84,DBPedia_10256SBTI_1039
dbpedia_sbti_10566,DBPedia_10565,SBTI_1284,Sullivan & Cromwell,Crowe U.K. LLP,60,DBPedia_10565SBTI_1284
dbpedia_sbti_2169,DBPedia_2168,SBTI_2071,Greenway Health,GE Healthcare,64,DBPedia_2168SBTI_2071
dbpedia_sbti_9921,DBPedia_9920,SBTI_2328,Cal-Maine,Halli Mane,74,DBPedia_9920SBTI_2328
dbpedia_sbti_8317,DBPedia_8316,SBTI_4298,Simrad Optronics,"Primax Electronics (KS) Corp.,Ltd.",61,DBPedia_8316SBTI_4298
dbpedia_sbti_5565,DBPedia_5564,SBTI_4710,Shoei,Schroders,57,DBPedia_5564SBTI_4710
dbpedia_sbti_982,DBPedia_981,SBTI_5038,Square Enix,SQUARE,71,DBPedia_981SBTI_5038
dbpedia_sbti_1826,DBPedia_1825,SBTI_2931,Pall Corporation,KAO Corporation,84,DBPedia_1825SBTI_2931
dbpedia_sbti_8400,DBPedia_8399,SBTI_3792,VDL Nedcar,Netcall,59,DBPedia_8399SBTI_3792
dbpedia_sbti_6552,DBPedia_6551,SBTI_5471,Ryman Hospitality Properties,TIARA HOSPITALITY,71,DBPedia_6551SBTI_5471
dbpedia_sbti_2613,DBPedia_2612,SBTI_5659,Entertainment One,Ubisoft Entertainment,79,DBPedia_2612SBTI_5659
dbpedia_sbti_8623,DBPedia_8622,SBTI_1593,LeoVegas,Ecovadis,62,DBPedia_8622SBTI_1593
dbpedia_sbti_5262,DBPedia_5261,SBTI_800,Redbubble,BrewHub,50,DBPedia_5261SBTI_800
dbpedia_sbti_7151,DBPedia_7150,SBTI_1400,Phoenix Technologies,Delphi Technologies,82,DBPedia_7150SBTI_1400
dbpedia_sbti_1301,DBPedia_1300,SBTI_1874,Commerce One,Finc3 Commerce GmbH,65,DBPedia_1300SBTI_1874
dbpedia_sbti_1175,DBPedia_1174,SBTI_1164,Comgás,Comcast,67,DBPedia_1174SBTI_1164
dbpedia_sbti_10223,DBPedia_10222,SBTI_4132,Simply Business,Pamark Business,67,DBPedia_10222SBTI_4132
dbpedia_sbti_3040,DBPedia_3039,SBTI_971,Coates Hire,Cast & Crew,60,DBPedia_3039SBTI_971
dbpedia_sbti_4933,DBPedia_4932,SBTI_1385,Ouster (company),Deere & Company,74,DBPedia_4932SBTI_1385
dbpedia_sbti_3780,DBPedia_3779,SBTI_886,COFCO Group,CAF Group,80,DBPedia_3779SBTI_886
dbpedia_sbti_5853,DBPedia_5852,SBTI_2964,APPH,Keapps,60,DBPedia_5852SBTI_2964
dbpedia_sbti_2436,DBPedia_2435,SBTI_3906,Norrmejerier,Norrmejerier Ekonomisk förening,57,DBPedia_2435SBTI_3906
dbpedia_sbti_9407,DBPedia_9406,SBTI_2142,Glaston (company),Glaston Corporation,76,DBPedia_9406SBTI_2142
dbpedia_sbti_8181,DBPedia_8180,SBTI_3548,Ichibanya,Michelin,59,DBPedia_8180SBTI_3548
dbpedia_sbti_1374,DBPedia_1373,SBTI_5618,M&T Bank,TSB Bank,75,DBPedia_1373SBTI_5618
dbpedia_sbti_947,DBPedia_946,SBTI_1980,Australian Association of Graduate Employers,Frasers Property Industrial,48,DBPedia_946SBTI_1980
dbpedia_sbti_1289,DBPedia_1288,SBTI_1531,ContourGlobal,DT Global,64,DBPedia_1288SBTI_1531
dbpedia_sbti_2734,DBPedia_2733,SBTI_5333,Westfield Corporation,TELUS Corporation,79,DBPedia_2733SBTI_5333
dbpedia_sbti_84,DBPedia_83,SBTI_2244,Hong Leong Group,Group One,72,DBPedia_83SBTI_2244
dbpedia_sbti_5389,DBPedia_5388,SBTI_1489,Denso,Dôen,75,DBPedia_5388SBTI_1489
dbpedia_sbti_2320,DBPedia_2319,SBTI_3230,Lincat,LINAK,73,DBPedia_2319SBTI_3230
dbpedia_sbti_8503,DBPedia_8502,SBTI_5752,ContiGroup Companies,VALL COMPANYS GROUP,67,DBPedia_8502SBTI_5752
dbpedia_sbti_4373,DBPedia_4372,SBTI_5699,Spirit Airlines,"United Airlines, Inc.",71,DBPedia_4372SBTI_5699
dbpedia_sbti_3195,DBPedia_3194,SBTI_2459,Impinj,Himepla Inc.,59,DBPedia_3194SBTI_2459
dbpedia_sbti_187,DBPedia_186,SBTI_2880,Jordache,Jordanes AS,63,DBPedia_186SBTI_2880
dbpedia_sbti_6938,DBPedia_6937,SBTI_571,Charles Schwab Corporation,Bally's Corporation,71,DBPedia_6937SBTI_571
dbpedia_sbti_4042,DBPedia_4041,SBTI_3378,Eurasian Natural Resources Corporation,Malaysian Resources Corporation Berhad,71,DBPedia_4041SBTI_3378
dbpedia_sbti_2551,DBPedia_2550,SBTI_787,M-Brain Group,BPR Group,73,DBPedia_2550SBTI_787
dbpedia_sbti_7793,DBPedia_7792,SBTI_963,Cedar Holdings Group,Cary Group Holding AB,83,DBPedia_7792SBTI_963
dbpedia_sbti_1784,DBPedia_1783,SBTI_4772,Asana (software),Sentry Software,76,DBPedia_1783SBTI_4772
dbpedia_sbti_7213,DBPedia_7212,SBTI_1979,Serviço Federal de Processamento de Dados,"FRASERS PROPERTY DEVELOPMENT SERVICES (VIETNAM) CO., LTD.",48,DBPedia_7212SBTI_1979
dbpedia_sbti_5397,DBPedia_5396,SBTI_3427,Maxar Technologies,Marvell Technologies,84,DBPedia_5396SBTI_3427
dbpedia_sbti_10261,DBPedia_10260,SBTI_473,"Baoshan Iron & Steel Co., Ltd.","ATOM LIVIN TECH Co., Ltd.",64,DBPedia_10260SBTI_473
dbpedia_sbti_10696,DBPedia_10695,SBTI_2640,Xura,INDURA,60,DBPedia_10695SBTI_2640
dbpedia_sbti_8930,DBPedia_8929,SBTI_573,Helsana,BALSAN,62,DBPedia_8929SBTI_573
dbpedia_sbti_8673,DBPedia_8672,SBTI_990,GLS Group,CELSA Group,80,DBPedia_8672SBTI_990
dbpedia_sbti_6295,DBPedia_6294,SBTI_4432,ReachLocal,REALCO,62,DBPedia_6294SBTI_4432
dbpedia_sbti_2743,DBPedia_2742,SBTI_3184,ByteDance,LEDVANCE,71,DBPedia_2742SBTI_3184
dbpedia_sbti_5954,DBPedia_5953,SBTI_4750,Etisalat by e&,SeenThis AB,58,DBPedia_5953SBTI_4750
dbpedia_sbti_541,DBPedia_540,SBTI_4557,Agrana,RONAL AG,71,DBPedia_540SBTI_4557
dbpedia_sbti_8444,DBPedia_8443,SBTI_3339,Publishers Clearing House,Macmillan Publishers Inc.,57,DBPedia_8443SBTI_3339
dbpedia_sbti_240,DBPedia_239,SBTI_1604,SM-Chile,Edge Chile,67,DBPedia_239SBTI_1604
dbpedia_sbti_2039,DBPedia_2038,SBTI_2927,Kansai Paint,Kansai Nerolac Paints Limited,59,DBPedia_2038SBTI_2927
dbpedia_sbti_7615,DBPedia_7614,SBTI_1619,GE Oil and Gas,Ege Carpets A/S,55,DBPedia_7614SBTI_1619
dbpedia_sbti_10341,DBPedia_10340,SBTI_338,White Castle (restaurant),API Restauration,56,DBPedia_10340SBTI_338
dbpedia_sbti_2022,DBPedia_2021,SBTI_4405,T-Systems Multimedia Solutions,Radius Systems Limited,62,DBPedia_2021SBTI_4405
dbpedia_sbti_3361,DBPedia_3360,SBTI_915,Canica,CANON INC.,67,DBPedia_3360SBTI_915
dbpedia_sbti_1183,DBPedia_1182,SBTI_3305,Roussel Uclaf,Lucta Group,58,DBPedia_1182SBTI_3305
dbpedia_sbti_1766,DBPedia_1765,SBTI_4114,Cebu Pacific,PACCAR Inc,55,DBPedia_1765SBTI_4114
dbpedia_sbti_7110,DBPedia_7109,SBTI_3498,Marimekko,MEKO AB,62,DBPedia_7109SBTI_3498
dbpedia_sbti_7704,DBPedia_7703,SBTI_821,SIX Financial Information,"Broadridge Financial Solutions, Inc.",61,DBPedia_7703SBTI_821
dbpedia_sbti_7605,DBPedia_7604,SBTI_3288,Lotus Cars,Lotus Bakeries NV,67,DBPedia_7604SBTI_3288
dbpedia_sbti_10180,DBPedia_10179,SBTI_2976,Motion Industries,"Kemin Industries, Inc.",76,DBPedia_10179SBTI_2976
dbpedia_sbti_5376,DBPedia_5375,SBTI_3520,Schlumberger,MERGE,59,DBPedia_5375SBTI_3520
dbpedia_sbti_9510,DBPedia_9509,SBTI_1549,Avid Technology,DXC Technology,83,DBPedia_9509SBTI_1549
dbpedia_sbti_8680,DBPedia_8679,SBTI_3206,Stew Leonard's,Leonardo,64,DBPedia_8679SBTI_3206
dbpedia_sbti_5902,DBPedia_5901,SBTI_4333,Fiat Chrysler Automobiles,PSA Automobiles SA,70,DBPedia_5901SBTI_4333
dbpedia_sbti_5090,DBPedia_5089,SBTI_210,Jelly Belly,ALK-Abelló,60,DBPedia_5089SBTI_210
dbpedia_sbti_3334,DBPedia_3333,SBTI_907,Royal Canadian Mint,Canadian Solar Inc.,70,DBPedia_3333SBTI_907
dbpedia_sbti_7607,DBPedia_7606,SBTI_1383,Russell Brands,Deckers Brands,64,DBPedia_7606SBTI_1383
dbpedia_sbti_620,DBPedia_619,SBTI_5600,TDG Limited,TRIDENT LIMITED,77,DBPedia_619SBTI_5600
dbpedia_sbti_5356,DBPedia_5355,SBTI_1737,Shuttleworth & Ingersoll,Ernst Sutter AG,59,DBPedia_5355SBTI_1737
dbpedia_sbti_4884,DBPedia_4883,SBTI_559,AAK (company),Bain & Company,78,DBPedia_4883SBTI_559
dbpedia_sbti_2532,DBPedia_2531,SBTI_1405,Electronic Data Systems,Delta Electronics,75,DBPedia_2531SBTI_1405
dbpedia_sbti_6377,DBPedia_6376,SBTI_770,Bombardier Inc.,BorgWarner Inc.,71,DBPedia_6376SBTI_770
dbpedia_sbti_6858,DBPedia_6857,SBTI_1161,"Trex Company, Inc.",Comany Inc.,77,DBPedia_6857SBTI_1161
dbpedia_sbti_1903,DBPedia_1902,SBTI_1363,Datatel,Datatec Limited,64,DBPedia_1902SBTI_1363
dbpedia_sbti_1387,DBPedia_1386,SBTI_5597,Frontera Energy,Tricon Energy,71,DBPedia_1386SBTI_5597
dbpedia_sbti_9968,DBPedia_9967,SBTI_1694,Energiapolar,Energia Group,64,DBPedia_9967SBTI_1694
dbpedia_sbti_9874,DBPedia_9873,SBTI_3919,Rainbow Shops,NOSOPLAS,57,DBPedia_9873SBTI_3919
dbpedia_sbti_1890,DBPedia_1889,SBTI_1951,Foster Wheeler,Forsters LLP,62,DBPedia_1889SBTI_1951
dbpedia_sbti_6139,DBPedia_6138,SBTI_4156,Sonos,Parsons,67,DBPedia_6138SBTI_4156
dbpedia_sbti_4694,DBPedia_4693,SBTI_868,"Strategic Education, Inc.",BWD Strategic,61,DBPedia_4693SBTI_868
dbpedia_sbti_8456,DBPedia_8455,SBTI_2423,Schiff Hardin,"Henry Schein, Inc.",62,DBPedia_8455SBTI_2423
dbpedia_sbti_8887,DBPedia_8886,SBTI_4699,PTT Public Company Limited,SCB X Public Company Limited,81,DBPedia_8886SBTI_4699
dbpedia_sbti_4164,DBPedia_4163,SBTI_101,Dignity plc,ADIENT plc,76,DBPedia_4163SBTI_101
dbpedia_sbti_1028,DBPedia_1027,SBTI_2124,Integral Ad Science,"Gilead Sciences, Inc.",68,DBPedia_1027SBTI_2124
dbpedia_sbti_7424,DBPedia_7423,SBTI_3737,Uganda Development Bank Limited,Nan Fung Development Limited,75,DBPedia_7423SBTI_3737
dbpedia_sbti_7923,DBPedia_7922,SBTI_498,Augstsprieguma tīkls,Austrian Post,55,DBPedia_7922SBTI_498
dbpedia_sbti_6979,DBPedia_6978,SBTI_22,Investrust Bank,A/S Vestfrost,64,DBPedia_6978SBTI_22
dbpedia_sbti_7317,DBPedia_7316,SBTI_2954,Vanguard Automotive Group,Kayser Automotive Group,79,DBPedia_7316SBTI_2954
dbpedia_sbti_6854,DBPedia_6853,SBTI_57,Acotel Group,Accell Group,83,DBPedia_6853SBTI_57
dbpedia_sbti_110,DBPedia_109,SBTI_5584,Beach Travellers,TravelPerk,62,DBPedia_109SBTI_5584
dbpedia_sbti_567,DBPedia_566,SBTI_1097,BanRegio,Clario,57,DBPedia_566SBTI_1097
dbpedia_sbti_9081,DBPedia_9080,SBTI_1023,Sprouts Farmers Market,Charles Komar & Sons,60,DBPedia_9080SBTI_1023
dbpedia_sbti_4972,DBPedia_4971,SBTI_3875,Nissan,Nobian,67,DBPedia_4971SBTI_3875
dbpedia_sbti_604,DBPedia_603,SBTI_522,Alfa Romeo Avio,Avinor AS,58,DBPedia_603SBTI_522
dbpedia_sbti_4384,DBPedia_4383,SBTI_6112,San Leon Energy,ZEN Energy,72,DBPedia_4383SBTI_6112
dbpedia_sbti_309,DBPedia_308,SBTI_725,SIG Combibloc Group,Bloom & Wild group,63,DBPedia_308SBTI_725
dbpedia_sbti_4678,DBPedia_4677,SBTI_4113,SLR Consulting,PA Consulting,81,DBPedia_4677SBTI_4113
dbpedia_sbti_720,DBPedia_719,SBTI_930,First Assurance Kenya Limited,Caprihans India Limited,62,DBPedia_719SBTI_930
dbpedia_sbti_4565,DBPedia_4564,SBTI_1042,Delta Brac Housing Finance Corporation,China Development Financial Holding Corporation,73,DBPedia_4564SBTI_1042
dbpedia_sbti_2346,DBPedia_2345,SBTI_404,Merck Millipore,Artistic Milliners,55,DBPedia_2345SBTI_404
dbpedia_sbti_2804,DBPedia_2803,SBTI_1752,Tohatsu,Ethias,62,DBPedia_2803SBTI_1752
dbpedia_sbti_8369,DBPedia_8368,SBTI_541,Blue Bird Corporation,Azbil Corporation,79,DBPedia_8368SBTI_541
dbpedia_sbti_5727,DBPedia_5726,SBTI_4179,Access Engineering,PennEngineering,73,DBPedia_5726SBTI_4179
dbpedia_sbti_2978,DBPedia_2977,SBTI_958,Audemars Piguet,Carspect AB,54,DBPedia_2977SBTI_958
dbpedia_sbti_2251,DBPedia_2250,SBTI_2220,Bridgestone,Greenstone+,67,DBPedia_2250SBTI_2220
dbpedia_sbti_8061,DBPedia_8060,SBTI_1549,Technogym,DXC Technology,70,DBPedia_8060SBTI_1549
dbpedia_sbti_6532,DBPedia_6531,SBTI_90,Boeing Capital,Acuon capital,74,DBPedia_6531SBTI_90
dbpedia_sbti_7771,DBPedia_7770,SBTI_350,BATM,APTIM,67,DBPedia_7770SBTI_350
dbpedia_sbti_1123,DBPedia_1122,SBTI_3765,Valpadana,NAV CANADA,63,DBPedia_1122SBTI_3765
dbpedia_sbti_4934,DBPedia_4933,SBTI_4485,Papel Prensa,Renishaw plc,67,DBPedia_4933SBTI_4485
dbpedia_sbti_7873,DBPedia_7872,SBTI_5295,Airwork,Teamwork,67,DBPedia_7872SBTI_5295
dbpedia_sbti_1761,DBPedia_1760,SBTI_5292,Azimut Yachts,Teachers Mutual Bank,55,DBPedia_1760SBTI_5292
dbpedia_sbti_1884,DBPedia_1883,SBTI_3523,Nippon Paper Industries,MERINO INDUSTRIES LTD.,64,DBPedia_1883SBTI_3523
dbpedia_sbti_7027,DBPedia_7026,SBTI_5540,Teo LT,TOTO LTD.,71,DBPedia_7026SBTI_5540
dbpedia_sbti_1192,DBPedia_1191,SBTI_5698,United Biscuits,Unite Students,69,DBPedia_1191SBTI_5698
dbpedia_sbti_2988,DBPedia_2987,SBTI_3202,FLY Leasing,Lenzing AG,57,DBPedia_2987SBTI_3202
dbpedia_sbti_9910,DBPedia_9909,SBTI_5188,SWISS TXT,Swiss Re,59,DBPedia_9909SBTI_5188
dbpedia_sbti_5747,DBPedia_5746,SBTI_41,CSS Industries,ABAX INDUSTRIES,76,DBPedia_5746SBTI_41
dbpedia_sbti_1660,DBPedia_1659,SBTI_286,American Health Connection,American Tower Corporation,65,DBPedia_1659SBTI_286
dbpedia_sbti_9182,DBPedia_9181,SBTI_2256,Perdoceo,Groupe Rocher,57,DBPedia_9181SBTI_2256
dbpedia_sbti_2123,DBPedia_2122,SBTI_2726,Partnership Assurance,Investance Partners,70,DBPedia_2122SBTI_2726
dbpedia_sbti_7398,DBPedia_7397,SBTI_4248,PotlatchDeltic,Playtech plc,62,DBPedia_7397SBTI_4248
dbpedia_sbti_3828,DBPedia_3827,SBTI_107,ADT Inc.,"ADTRAN, Inc.",82,DBPedia_3827SBTI_107
dbpedia_sbti_733,DBPedia_732,SBTI_2422,Hellenic Train,Henri Hutin,64,DBPedia_732SBTI_2422
dbpedia_sbti_6280,DBPedia_6279,SBTI_3798,New Gold,NetWatch Global,61,DBPedia_6279SBTI_3798
dbpedia_sbti_2922,DBPedia_2921,SBTI_283,Asplundh Tree Expert Company,American Express Company,62,DBPedia_2921SBTI_283
dbpedia_sbti_378,DBPedia_377,SBTI_3330,Churchill Retirement Living,M/s Recruitment Cell,51,DBPedia_377SBTI_3330
dbpedia_sbti_9646,DBPedia_9645,SBTI_5945,North-Western Shipping Company,West Coast Partnership,58,DBPedia_9645SBTI_5945
dbpedia_sbti_5736,DBPedia_5735,SBTI_4676,Tractor Supply Company,Saudi Telecom Company,65,DBPedia_5735SBTI_4676
dbpedia_sbti_5787,DBPedia_5786,SBTI_283,Japan Atomic Power Company,American Express Company,60,DBPedia_5786SBTI_283
dbpedia_sbti_3264,DBPedia_3263,SBTI_4986,Spotify,SOMFY,67,DBPedia_3263SBTI_4986
dbpedia_sbti_2143,DBPedia_2142,SBTI_2637,Yurindo,Indo Count,59,DBPedia_2142SBTI_2637
dbpedia_sbti_8745,DBPedia_8744,SBTI_5295,WeWork,Teamwork,71,DBPedia_8744SBTI_5295
dbpedia_sbti_8374,DBPedia_8373,SBTI_750,Billabong (clothing),Bolloré Logistics,53,DBPedia_8373SBTI_750
dbpedia_sbti_8977,DBPedia_8976,SBTI_4533,KWS Saat,RKW SE,57,DBPedia_8976SBTI_4533
dbpedia_sbti_6110,DBPedia_6109,SBTI_5574,Tangs,Transflo,62,DBPedia_6109SBTI_5574
dbpedia_sbti_8838,DBPedia_8837,SBTI_3522,Tri-City Medical Center,Meridian Energy,58,DBPedia_8837SBTI_3522
dbpedia_sbti_4470,DBPedia_4469,SBTI_3299,Rowa Automatisierungssysteme,LTS Lohmann Therapie-Systeme AG,54,DBPedia_4469SBTI_3299
dbpedia_sbti_1453,DBPedia_1452,SBTI_3275,Moët & Chandon,London Metal Exchange,62,DBPedia_1452SBTI_3275
dbpedia_sbti_5162,DBPedia_5161,SBTI_5139,Ebiquity,Summa Equity,60,DBPedia_5161SBTI_5139
dbpedia_sbti_6150,DBPedia_6149,SBTI_499,Taj Samudra,AUTAJON,56,DBPedia_6149SBTI_499
dbpedia_sbti_2739,DBPedia_2738,SBTI_1997,Bank of Africa Kenya,Fritz Hansen A/S,56,DBPedia_2738SBTI_1997
dbpedia_sbti_4191,DBPedia_4190,SBTI_5610,Trussardi,Trossa AB,56,DBPedia_4190SBTI_5610
dbpedia_sbti_9213,DBPedia_9212,SBTI_875,QSC AG,C&A,67,DBPedia_9212SBTI_875
dbpedia_sbti_7143,DBPedia_7142,SBTI_3261,Donor Sibling Registry,Lloyd’s Register,58,DBPedia_7142SBTI_3261
dbpedia_sbti_9524,DBPedia_9523,SBTI_338,Cava (restaurant),API Restauration,71,DBPedia_9523SBTI_338
dbpedia_sbti_2227,DBPedia_2226,SBTI_3151,Plante Moran,Lancer Corporation,60,DBPedia_2226SBTI_3151
dbpedia_sbti_9455,DBPedia_9454,SBTI_3306,Lufthansa,Lufthansa Group,75,DBPedia_9454SBTI_3306
dbpedia_sbti_1908,DBPedia_1907,SBTI_76,Halozyme,ACOME,62,DBPedia_1907SBTI_76
dbpedia_sbti_5903,DBPedia_5902,SBTI_4411,Overseas Realty,Raj Overseas,81,DBPedia_5902SBTI_4411
dbpedia_sbti_7578,DBPedia_7577,SBTI_3386,MANPA,MANE,67,DBPedia_7577SBTI_3386
dbpedia_sbti_6980,DBPedia_6979,SBTI_261,Ardagh Group,AMAG Group,82,DBPedia_6979SBTI_261
dbpedia_sbti_6354,DBPedia_6353,SBTI_5126,Hughes Europe,SUCHEME Groupe,59,DBPedia_6353SBTI_5126
dbpedia_sbti_141,DBPedia_140,SBTI_643,QuidelOrtho,BelOrta,56,DBPedia_140SBTI_643
dbpedia_sbti_2781,DBPedia_2780,SBTI_3496,Toyo Seikan,Meira Oy,63,DBPedia_2780SBTI_3496
dbpedia_sbti_8014,DBPedia_8013,SBTI_1368,Datalex,DaVita,62,DBPedia_8013SBTI_1368
dbpedia_sbti_2423,DBPedia_2422,SBTI_3765,Vale Canada,NAV CANADA,76,DBPedia_2422SBTI_3765
dbpedia_sbti_6796,DBPedia_6795,SBTI_236,Altarea SCA,Alperia SpA,64,DBPedia_6795SBTI_236
dbpedia_sbti_4895,DBPedia_4894,SBTI_2231,Frishay,Grimshaw,67,DBPedia_4894SBTI_2231
dbpedia_sbti_875,DBPedia_874,SBTI_5437,Taiwan Power Company,The Tata Power Company Limited,68,DBPedia_874SBTI_5437
dbpedia_sbti_10628,DBPedia_10627,SBTI_6003,Kohlberg Kravis Roberts,Wolters Kluwer N.V.,54,DBPedia_10627SBTI_6003
dbpedia_sbti_6450,DBPedia_6449,SBTI_408,David Jones Limited,Arvind Limited,73,DBPedia_6449SBTI_408
dbpedia_sbti_10161,DBPedia_10160,SBTI_2202,Gracenote,Grayce,67,DBPedia_10160SBTI_2202
dbpedia_sbti_2529,DBPedia_2528,SBTI_3969,NS Solutions,"o9 Solutions, Inc.",79,DBPedia_2528SBTI_3969
dbpedia_sbti_4195,DBPedia_4194,SBTI_3780,LGI Homes,Neinor Homes,67,DBPedia_4194SBTI_3780
dbpedia_sbti_8919,DBPedia_8918,SBTI_4980,Helios Towers,Solera Holdings,57,DBPedia_8918SBTI_4980
dbpedia_sbti_7808,DBPedia_7807,SBTI_5339,Dana (company),Tennant Company,74,DBPedia_7807SBTI_5339
dbpedia_sbti_2968,DBPedia_2967,SBTI_3459,Amann & Söhne,mBank S.A,63,DBPedia_2967SBTI_3459
dbpedia_sbti_5035,DBPedia_5034,SBTI_90,Capital Bars,Acuon capital,72,DBPedia_5034SBTI_90
dbpedia_sbti_484,DBPedia_483,SBTI_1197,Abitibi-Consolidated,Consid AB,62,DBPedia_483SBTI_1197
dbpedia_sbti_8515,DBPedia_8514,SBTI_3538,Metsä Wood,Metso Outotec,64,DBPedia_8514SBTI_3538
dbpedia_sbti_10334,DBPedia_10333,SBTI_1428,Heijmans,Deuman,57,DBPedia_10333SBTI_1428
dbpedia_sbti_2088,DBPedia_2087,SBTI_4546,Nextel Communications,Rogers Communications Inc.,74,DBPedia_2087SBTI_4546
dbpedia_sbti_2791,DBPedia_2790,SBTI_4575,Iris Ohyama,Royal Philips,58,DBPedia_2790SBTI_4575
dbpedia_sbti_4828,DBPedia_4827,SBTI_3940,Ainsworths,NSW Ports,74,DBPedia_4827SBTI_3940
dbpedia_sbti_6168,DBPedia_6167,SBTI_311,Southern Glazer's Wine and Spirits,Anderson and DuBose Inc,53,DBPedia_6167SBTI_311
dbpedia_sbti_8088,DBPedia_8087,SBTI_3024,TV Tokyo,"Kisyou Co., Ltd.",57,DBPedia_8087SBTI_3024
dbpedia_sbti_10525,DBPedia_10524,SBTI_945,Jat Airways,Cargojet Airways Ltd.,65,DBPedia_10524SBTI_945
dbpedia_sbti_1506,DBPedia_1505,SBTI_736,MUFG Bank,BNG Bank,71,DBPedia_1505SBTI_736
dbpedia_sbti_185,DBPedia_184,SBTI_943,Perot Systems,Cardo Systems Ltd.,73,DBPedia_184SBTI_943
dbpedia_sbti_3826,DBPedia_3825,SBTI_3754,Hawaii National Bank,National Highways,65,DBPedia_3825SBTI_3754
dbpedia_sbti_968,DBPedia_967,SBTI_3563,IDRO Group,Migros Group,82,DBPedia_967SBTI_3563
dbpedia_sbti_9248,DBPedia_9247,SBTI_789,Braum's,Brambles,67,DBPedia_9247SBTI_789
dbpedia_sbti_1543,DBPedia_1542,SBTI_4725,Snohomish County Public Utility District,Scottish Hydro Electric Transmission Plc,48,DBPedia_1542SBTI_4725
dbpedia_sbti_8998,DBPedia_8997,SBTI_1745,Kesko Senukai,Essentra,57,DBPedia_8997SBTI_1745
dbpedia_sbti_10214,DBPedia_10213,SBTI_2490,Shochiku,HOK,55,DBPedia_10213SBTI_2490
dbpedia_sbti_8135,DBPedia_8134,SBTI_5140,King & Spalding,Sun King,67,DBPedia_8134SBTI_5140
dbpedia_sbti_869,DBPedia_868,SBTI_4780,Taesa S.A.,SES S.A.,75,DBPedia_868SBTI_4780
dbpedia_sbti_4653,DBPedia_4652,SBTI_246,Saatva,Altavia,62,DBPedia_4652SBTI_246
dbpedia_sbti_1936,DBPedia_1935,SBTI_3896,Fairchild Semiconductor,Nordic Semiconductor ASA,72,DBPedia_1935SBTI_3896
dbpedia_sbti_1376,DBPedia_1375,SBTI_2974,Skillz (company),Kellogg Company,76,DBPedia_1375SBTI_2974
dbpedia_sbti_3533,DBPedia_3532,SBTI_885,Cineplex Entertainment,Caesars Entertainment,74,DBPedia_3532SBTI_885
dbpedia_sbti_9209,DBPedia_9208,SBTI_4697,Cape Air,Scapa Inter AB,64,DBPedia_9208SBTI_4697
dbpedia_sbti_7429,DBPedia_7428,SBTI_1117,Columbus Buggy Company,Clif Bar & Company,63,DBPedia_7428SBTI_1117
dbpedia_sbti_385,DBPedia_384,SBTI_5055,Standard Chartered Zimbabwe,Standard Chartered Bank,72,DBPedia_384SBTI_5055
dbpedia_sbti_10081,DBPedia_10080,SBTI_599,Crate & Barrel,Barry Callebaut,59,DBPedia_10080SBTI_599
dbpedia_sbti_8422,DBPedia_8421,SBTI_2664,Coupang,ING Group,62,DBPedia_8421SBTI_2664
dbpedia_sbti_2229,DBPedia_2228,SBTI_4000,IMC Global,OIA Global,80,DBPedia_2228SBTI_4000
dbpedia_sbti_7739,DBPedia_7738,SBTI_1387,Brinker International,Dekkers International,81,DBPedia_7738SBTI_1387
dbpedia_sbti_696,DBPedia_695,SBTI_4098,Outokumpu,Outokumpu Oyj,82,DBPedia_695SBTI_4098
dbpedia_sbti_3460,DBPedia_3459,SBTI_1050,Carphone Warehouse,CHIRON Group SE,61,DBPedia_3459SBTI_1050
dbpedia_sbti_5828,DBPedia_5827,SBTI_1026,Bush's Chicken,Charlie Bigham's,60,DBPedia_5827SBTI_1026
dbpedia_sbti_5086,DBPedia_5085,SBTI_1954,Forcepoint,Fortinet,67,DBPedia_5085SBTI_1954
